SBY 17:32:57 [wb_hyperram_bmc] Removing directory 'wb_hyperram_bmc'.
SBY 17:32:57 [wb_hyperram_bmc] Copy 'src/wb_hyperram.v' to 'wb_hyperram_bmc/src/wb_hyperram.v'.
SBY 17:32:57 [wb_hyperram_bmc] Copy 'src/hyperram.v' to 'wb_hyperram_bmc/src/hyperram.v'.
SBY 17:32:57 [wb_hyperram_bmc] Copy 'src/register_rw.v' to 'wb_hyperram_bmc/src/register_rw.v'.
SBY 17:32:57 [wb_hyperram_bmc] engine_0: smtbmc
SBY 17:32:57 [wb_hyperram_bmc] base: starting process "cd wb_hyperram_bmc/src; yosys -ql ../model/design.log ../model/design.ys"
SBY 17:33:03 [wb_hyperram_bmc] base: finished (returncode=0)
SBY 17:33:03 [wb_hyperram_bmc] smt2: starting process "cd wb_hyperram_bmc/model; yosys -ql design_smt2.log design_smt2.ys"
SBY 17:33:04 [wb_hyperram_bmc] smt2: finished (returncode=0)
SBY 17:33:04 [wb_hyperram_bmc] engine_0: starting process "cd wb_hyperram_bmc; yosys-smtbmc --presat --unroll --noprogress -t 120  --append 0 --dump-vcd engine_0/trace.vcd --dump-vlogtb engine_0/trace_tb.v --dump-smtc engine_0/trace.smtc model/design_smt2.smt2"
SBY 17:39:59 [wb_hyperram_bmc] engine_0: ##   0:06:54  Checking assumptions in step 102..
SBY 17:39:59 [wb_hyperram_bmc] engine_0: ##   0:06:55  Checking assertions in step 102..
SBY 17:40:15 [wb_hyperram_bmc] engine_0: ##   0:07:10  Checking assumptions in step 103..
SBY 17:40:15 [wb_hyperram_bmc] engine_0: ##   0:07:11  Checking assertions in step 103..
SBY 17:40:20 [wb_hyperram_bmc] engine_0: ##   0:07:16  Checking assumptions in step 104..
SBY 17:40:21 [wb_hyperram_bmc] engine_0: ##   0:07:17  Checking assertions in step 104..
SBY 17:40:28 [wb_hyperram_bmc] engine_0: ##   0:07:24  Checking assumptions in step 105..
SBY 17:40:30 [wb_hyperram_bmc] engine_0: ##   0:07:26  Checking assertions in step 105..
SBY 17:40:39 [wb_hyperram_bmc] engine_0: ##   0:07:35  Checking assumptions in step 106..
SBY 17:40:40 [wb_hyperram_bmc] engine_0: ##   0:07:36  Checking assertions in step 106..
SBY 17:40:49 [wb_hyperram_bmc] engine_0: ##   0:07:44  Checking assumptions in step 107..
SBY 17:40:49 [wb_hyperram_bmc] engine_0: ##   0:07:45  Checking assertions in step 107..
SBY 17:40:55 [wb_hyperram_bmc] engine_0: ##   0:07:51  Checking assumptions in step 108..
SBY 17:40:56 [wb_hyperram_bmc] engine_0: ##   0:07:52  Checking assertions in step 108..
SBY 17:41:05 [wb_hyperram_bmc] engine_0: ##   0:08:01  Checking assumptions in step 109..
SBY 17:41:05 [wb_hyperram_bmc] engine_0: ##   0:08:01  Checking assertions in step 109..
SBY 17:41:11 [wb_hyperram_bmc] engine_0: ##   0:08:07  Checking assumptions in step 110..
SBY 17:41:11 [wb_hyperram_bmc] engine_0: ##   0:08:07  Checking assertions in step 110..
SBY 17:41:20 [wb_hyperram_bmc] engine_0: ##   0:08:16  Checking assumptions in step 111..
SBY 17:41:21 [wb_hyperram_bmc] engine_0: ##   0:08:17  Checking assertions in step 111..
SBY 17:41:26 [wb_hyperram_bmc] engine_0: ##   0:08:22  Checking assumptions in step 112..
SBY 17:41:28 [wb_hyperram_bmc] engine_0: ##   0:08:24  Checking assertions in step 112..
SBY 17:41:37 [wb_hyperram_bmc] engine_0: ##   0:08:33  Checking assumptions in step 113..
SBY 17:41:38 [wb_hyperram_bmc] engine_0: ##   0:08:34  Checking assertions in step 113..
SBY 17:41:45 [wb_hyperram_bmc] engine_0: ##   0:08:41  Checking assumptions in step 114..
SBY 17:41:46 [wb_hyperram_bmc] engine_0: ##   0:08:41  Checking assertions in step 114..
SBY 17:41:55 [wb_hyperram_bmc] engine_0: ##   0:08:50  Checking assumptions in step 115..
SBY 17:41:57 [wb_hyperram_bmc] engine_0: ##   0:08:53  Checking assertions in step 115..
SBY 17:42:04 [wb_hyperram_bmc] engine_0: ##   0:09:00  Checking assumptions in step 116..
SBY 17:42:05 [wb_hyperram_bmc] engine_0: ##   0:09:00  Checking assertions in step 116..
SBY 17:42:15 [wb_hyperram_bmc] engine_0: ##   0:09:11  Checking assumptions in step 117..
SBY 17:42:17 [wb_hyperram_bmc] engine_0: ##   0:09:13  Checking assertions in step 117..
SBY 17:42:27 [wb_hyperram_bmc] engine_0: ##   0:09:23  Checking assumptions in step 118..
SBY 17:42:29 [wb_hyperram_bmc] engine_0: ##   0:09:24  Checking assertions in step 118..
SBY 17:42:38 [wb_hyperram_bmc] engine_0: ##   0:09:33  Checking assumptions in step 119..
SBY 17:42:38 [wb_hyperram_bmc] engine_0: ##   0:09:34  Checking assertions in step 119..
SBY 17:42:49 [wb_hyperram_bmc] engine_0: ##   0:09:45  Status: passed
SBY 17:42:49 [wb_hyperram_bmc] engine_0: finished (returncode=0)
SBY 17:42:49 [wb_hyperram_bmc] engine_0: Status returned by engine: pass
SBY 17:42:49 [wb_hyperram_bmc] summary: Elapsed clock time [H:MM:SS (secs)]: 0:09:52 (592)
SBY 17:42:49 [wb_hyperram_bmc] summary: Elapsed process time [H:MM:SS (secs)]: 0:09:42 (582)
SBY 17:42:49 [wb_hyperram_bmc] summary: engine_0 (smtbmc) returned pass
SBY 17:42:49 [wb_hyperram_bmc] DONE (PASS, rc=0)
